dish_serial,dish_name,unit_price,calories,carbohydrates,protein,fat,fiber,weight
26_56427216719974400,椒盐带鱼,6.477600000000001,66.336,2.2112,7.960319999999999,3.0956799999999998,0.0,44.224
26_56436730433245184,鱼香肉丝/蒜苗香干肉,4.5,201.6,9.45,15.75,11.34,1.8900000000000001,63.0
26_56440171394109440,酱爆猪肝,5.2,84.65357142857142,2.5652597402597404,10.261038961038961,3.5913636363636368,0.0,51.3051948051948
26_56456773472751616,木耳芹菜,2.3,12.885802469135802,2.0617283950617282,0.5154320987654321,0.0,1.0308641975308641,51.54320987654321
26_56798140795326464,虎皮青椒/茄子长豆,2.9,140.80298507462686,15.644776119402986,4.693432835820896,7.822388059701493,3.9111940298507464,78.22388059701493
26_56798960022589440,白菜千张丝,2.7580882352941174,57.18970588235294,4.765808823529412,3.8126470588235293,2.382904411764706,1.4297426470588235,47.658088235294116
26_56799404434264064,青椒面筋/西葫芦炒蛋,2.9,192.21176470588236,13.729411764705882,10.297058823529412,12.356470588235293,2.059411764705882,68.6470588235294
26_56803989915832320,莴笋目鱼花,5.8,71.95862068965516,4.7972413793103446,8.994827586206895,2.9982758620689656,1.1993103448275861,59.96551724137931
26_56817115600130048,莴笋肉丝小炒,4.8,56.468333333333334,2.6573333333333333,5.314666666666667,2.6573333333333333,0.6643333333333333,66.43333333333334
26_57153219285094400,宫保鸡丁,3.9275193798449615,102.85994832041344,4.957105943152455,7.435658914728682,5.576744186046511,0.6196382428940569,61.963824289405686
26_57153933495373824,炸鸡排,5.775943396226415,137.62264150943398,7.372641509433962,9.830188679245284,7.372641509433962,0.49150943396226415,49.15094339622642
26_57158785218777088,青瓜炒蛋/莴笋小炒,2.35,122.2781954887218,5.434586466165413,8.15187969924812,6.793233082706767,1.3586466165413533,67.93233082706767
26_57162148266250240,长江豆肉丝/香菇肉丝,4.5,185.325,16.546875,11.91375,7.9425,3.309375,66.1875
26_57164824685187072,椒盐土豆/藕片,2.5,106.26870229007635,14.936870229007633,2.0662595419847327,4.841526717557252,1.829770992366412,59.038167938931295
26_57518440528875520,木耳娃娃菜/黄豆芽,2.4,74.63389830508474,11.195084745762712,4.975593220338983,1.8658474576271185,3.109745762711864,62.19491525423729
26_57520121396203520,葱油芋头,2.330952380952381,78.85714285714286,9.857142857142858,1.3142857142857143,3.9428571428571426,1.3142857142857143,65.71428571428571
26_57522966333886464,西葫芦炒蛋/素鸡,2.8,128.2931506849315,5.701917808219179,8.552876712328768,7.127397260273972,1.4254794520547946,71.27397260273973
26_57523617168232448,蘑菇肉片,5.45,93.3859872611465,3.8910828025477704,11.673248407643312,3.1128662420382165,1.5564331210191082,77.82165605095541
26_57537182121988096,蒜苗香干肉丝,4.580991735537189,142.46446280991736,6.105619834710744,9.158429752066116,7.63202479338843,1.526404958677686,50.8801652892562
26_60416170171437056,红烧带鱼,6.099779249448123,87.79139072847683,2.9263796909492275,11.70551876379691,3.5116556291390726,0.0,58.52759381898455
26_60417649133359104,山药卷,4.75,122.99870689655172,20.21896551724138,2.6958620689655173,3.3698275862068963,0.6739655172413793,33.69827586206897
26_60418731704193024,包菜油付/绿豆芽,1.65,76.20946372239749,6.541892744479496,3.3024605678233443,4.763059936908518,2.413249211356467,63.50788643533123
26_60419548653948928,西红柿炒蛋/葱油芋艿,2.5,263.64852459016396,20.597540983606557,12.358524590163935,14.830229508196723,3.295606557377049,82.39016393442623
26_60420148368117760,葱油广东菜心,2.86726618705036,76.8863309352518,6.15068345323741,2.24226618705036,5.2539568345323735,1.53794964028777,64.07194244604317
26_60424338653974528,四季豆肉丝,4.3,101.16986301369863,6.744657534246575,8.43082191780822,4.496438356164384,1.6861643835616438,56.205479452054796
26_60778850765901824,板栗烧猪脚,5.0,232.54237288135593,9.966101694915254,13.288135593220339,16.610169491525422,1.328813559322034,66.44067796610169
26_60781465637621760,青椒水面筋,3.0801526717557253,61.99007633587786,10.331679389312978,2.5829198473282444,1.5497519083969467,1.0331679389312978,51.658396946564885
26_60783536751382528,鱼香杏鲍菇肉丝,4.8,110.77464788732394,7.552816901408451,9.06338028169014,5.035211267605634,1.5105633802816902,50.352112676056336
26_60784255449567232,红烧萝卜/藕片,2.2,582.5999999999999,76.705,16.995,25.25,17.48,485.5
26_60786976424595456,红烧萝卜,2.2,42.650735294117645,6.824117647058824,0.853014705882353,1.706029411764706,1.706029411764706,85.30147058823529
